complex_id	gene
1405	RB1
1405	TRIM27
1406	NRP1
1406	PLXNA1
1407	NRP1
1407	PLXNA3
1408	NRP1
1408	PLXNB1
1409	NRP2
1409	PLXNA1
1410	XRCC2
1410	RAD51
1411	VCP
1411	SEC61B
1411	UFD1L
1412	NRP1
1412	SEMA6D
1412	PLXNA1
1413	TNFSF13B
1414	SMARCA5
1414	BAZ2A
1415	DNMT1
1415	HDAC1
1415	DNMT3B
1415	BAZ2A
1416	PRMT2
1417	NOS3
1417	CAV1
1418	HSP90AA1
1418	NOS3
1419	HSP90AA1
1419	NOS3
1419	AKT1
1420	CBL
1420	SH3KBP1
1420	SH3GL3
1421	TBP
1421	TAF1C
1421	TAF1A
1421	TAF1B
1422	IKBKG
1423	NRP1
1423	VEGFC
1424	NRP2
1424	VEGFC
1425	VEGFD
1425	NRP2
1426	NRP1
1426	VEGFD
1427	TGFBR1
1427	TGFBR2
1427	SMAD3
1428	TBP
1428	POLR2A
1428	ACTB
1429	NRP2
1429	FLT4
1430	NRP1
1430	PLXNA1
1431	NRP1
1431	SEMA3A
1431	PLXNA1
1432	ADRA2A
1432	GRIA2
1433	CFLAR
1433	BCL2L1
1433	CASP8
1434	SUMO1
1434	SAE1
1434	UBA2
1435	SAE1
1435	UBA2
1436	RANBP9
1436	PLXNA1
1437	PLXNA2
1437	RANBP9
1438	PLXNA3
1438	RANBP9
1439	RANBP9
1439	PLXNA4
1440	CRMP1
1440	MICAL1
1440	PLXNA1
1441	RUNX1
1441	CBFB
1442	CDH5
1442	CTNNB1
1442	KDR
1442	TJP1
1443	CFLAR
1443	FADD
1443	CASP8
1444	CFLAR
1444	FAS
1444	FADD
1444	CASP8
1445	KEAP1
1445	NFE2L2
1445	PGAM5
1446	FADD
1446	CASP8
1446	CD95
1447	GABRA1
1447	GABRG2
1447	GABRB2
1448	TP53
1448	BCL2
1449	TP53
1449	BCL2L1
1450	APAF1
1450	CASP9
1450	CYCS
1451	MCL1
1451	BAK1
1452	IKBKB
1452	IKBKG
1453	CHUK
1453	IKBKG
1454	SNCA
1454	PARK7
1455	RHOT2
1455	PINK1
1455	TRAK1
1456	RHOT2
1456	TRAK1
1457	PARK2
1457	PARK7
1457	PINK1
1458	AIFM1
1458	PPIA
1459	IKBKB
1459	CHUK
1459	IKBKG
1460	HSP90AB1
1460	CDC37
1460	LRRK2
1461	FAS
1461	FADD
1461	CASP8
1461	CASP10
1462	FAS
1462	FADD
1462	CASP10
1463	ESR1
1463	VDAC1
1463	CAV1
1464	APBB1
1464	HDAC1
1464	TSHZ3
1465	BRAF
1465	MAP2K2
1465	YWHAE
1465	MAP2K1
1466	RAF1
1466	YWHAE
1466	MAP2K1
1467	PPP2R1A
1467	PPP2R1B
1467	EIF4A1
1467	PPP2CA
1467	PPME1
1468	RAF1
1468	BRAF
1468	YWHAE
1468	MAP2K1
1468	KSR1
1469	KSR1
1470	RAF1
1470	BRAF
1470	YWHAZ
1471	RAF1
1471	MAP2K1
1471	KSR1
1472	BRAF
1472	MAP2K1
1472	KSR1
1473	HRAS
1473	RAF1
1474	RAF1
1474	BRAF
1475	RAF1
1475	CNKSR1
1476	BRAF
1476	CNKSR1
1477	CNKSR1
1478	RAF1
1478	SRC
1478	CNKSR1
1479	FADD
1479	CASP8
1479	LRRK2
1480	PPP3R1
1480	PPP3CA
1481	UBE2N
1481	UBE2V1
1482	PARK2
1482	EGFR
1482	EPS15
1483	MAPT
1483	HSPA8
1483	UBE2D2
1483	STUB1
1484	DYNC1I1
1484	DYNLL1
1484	DYNC1H1
1484	DYNC1LI1
1485	DYNC1I1
1485	DYNLL1
1485	DCTN1
1485	DYNC1H1
1485	DYNC1LI1
1486	FEZ1
1486	DISC1
1487	STK11
1487	STRADA
1487	CAB39
1488	TNFRSF21
1488	APP
1489	XDH
1490	TRA2B
1490	SRSF9
1490	SRSF6
1491	SRSF9
1491	SRSF6
1492	CTC1
1492	TEN1
1492	OBFC1
1493	ABL1
1493	CTTN
1493	MYLK
1494	SLC2A4
1494	CLTC
1494	ACAP1
1495	HGS
1495	ACTN4
1495	TRIM3
1495	MYO5B
1496	ELL2
1496	CCNT1
1496	CCNT2
1496	MLLT3
1496	CDK9
1496	AFF1
1496	ELL
1496	MLLT1
1496	EAF1
1496	ELL3
1496	AFF4
1497	AGT
1497	PRG2
1498	AGT
1498	C3
1498	PRG2
1499	HOOK3
1499	FAM160A2
1499	HOOK2
1499	AKTIP
1499	HOOK1
1500	HSPA8
1500	BAG1
1501	HSPA1A
1501	BAG1
1502	VPS16
1502	HOOK1
1503	VPS18
1503	HOOK1
1504	VPS39
1504	HOOK1
1505	VPS41
1505	HOOK1
1506	HOOK2
1506	VPS16
1507	VPS41
1507	HOOK2
1508	VPS41
1508	HOOK3
1509	VPS16
1509	AKTIP
1510	AKTIP
1510	VPS18
1511	VPS41
1511	AKTIP
1512	MDM2
1512	USP7
1512	DAXX
1513	RPN1
1513	RPN2
1513	CANX
1513	DDOST
1513	STT3A
1513	VCP
1513	VIMP
1513	DERL1
1513	DERL2
1513	SELK
1514	CSF2
1514	CSF2RA
1514	CSF2RB
1515	KPNA2
1515	KPNB1
1516	RAN
1516	KPNB1
1517	CENPW
1517	CENPT
1518	STRA13
1518	APITD1
1519	STRA13
1519	CENPW
1519	APITD1
1519	CENPT
1520	BANF1
1520	TMPO
1520	BANF2
1521	BANF1
1521	BANF2
1522	HIST1H4A
1522	HIST1H3A
1522	CDAN1
1522	IPO4
1522	ASF1A
1523	THOC5
1523	THOC7
1523	THOC6
1523	THOC2
1523	THOC1
1523	THOC3
1524	BBIP1
1524	BBS9
1524	BBS7
1524	BBS5
1524	BBS1
1524	TTC8
1524	BBS4
1524	BBS2
1525	CRK
1525	BCAR1
1525	CDC42
1525	TNK2
1526	BBS9
1526	BBS7
1526	BBS1
1526	BBS2
1527	BBIP1
1527	TTC8
1527	BBS4
1528	EXOC5
1528	EXOC3
1528	EXOC8
1528	EXOC6
1528	EXOC4
1528	EXOC2
1528	EXOC1
1528	EXOC7
1529	EXOC5
1529	EXOC6
1530	EXOC5
1530	EXOC6
1530	EXOC7
1531	ANG
1531	RNH1
1532	TTC26
1532	IFT88
1532	IFT20
1532	TTC30B
1532	CLUAP1
1532	TRAF3IP1
1532	IFT81
1532	IFT74
1532	IFT27
1532	IFT22
1532	IFT46
1532	IFT57
1532	IFT80
1532	IFT172
1532	IFT52
1532	HSPB11
1533	TTC26
1533	IFT88
1533	TTC30B
1533	IFT81
1533	IFT74
1533	IFT27
1533	IFT22
1533	IFT46
1533	IFT52
1533	HSPB11
1534	IFT20
1534	CLUAP1
1534	TRAF3IP1
1534	IFT57
1534	IFT80
1534	IFT172
1535	RNF31
1535	RBCK1
1535	SHARPIN
1536	PPP2R1A
1536	PPP2R3B
1537	STRN
1537	PPP2R1A
1537	PPP2CA
1538	PPP2R1A
1538	PPP2CA
1538	STRN3
1539	MYO1C
1539	SMARCA5
1539	SF3B1
1539	DEK
1539	ERCC6
1539	MYBBP1A
1539	DDX21
1539	BAZ1B
1540	PNP
1541	WIPF1
1541	WAS
1541	DOCK8
1542	DEPDC5
1542	NPRL3
1542	NPRL2
1543	SEC13
1543	WDR59
1543	SEH1L
1543	WDR24
1543	MIOS
1544	DEPDC5
1544	SEC13
1544	NPRL3
1544	WDR59
1544	NPRL2
1544	SEH1L
1544	WDR24
1544	MIOS
1545	RASGRP1
1545	HRAS
1545	DGKZ
1546	ATG13
1546	ULK1
1546	RB1CC1
1547	ATG13
1547	ULK2
1547	RB1CC1
1548	ATG13
1548	ULK1
1548	RB1CC1
1548	ATG101
1549	CUL3
1549	WNK1
1549	KLHL3
1550	TGFB3
1550	TGFBR2
1551	DYNLT3
1551	DYNLL1
1551	DYNLT1
1551	NUDCD3
1551	DYNC2H1
1551	DYNC2LI1
1551	DYNLRB2
1551	WDR60
1551	TCTEX1D2
1551	WDR34
1551	DYNLL2
1551	DYNLRB1
1552	HDAC1
1552	AJUBA
1552	GFI1
1553	DHDDS
1553	NUS1
1554	HDAC2
1554	AJUBA
1554	GFI1
1555	HDAC3
1555	AJUBA
1555	GFI1
1556	PCM1
1556	BBS4
1556	CEP131
1557	TCP1
1557	CCT5
1557	CCT3
1557	CCT8
1557	CCT4
1557	CCT2
1557	BBS12
1557	BBS7
1557	BBS10
1557	MKKS
1558	GSK3B
1558	FBXW7
1558	CSF3R
1559	MTX2
1559	MTX1
1559	IMMT
1559	MINOS1
1559	MIC13
1559	APOOL
1559	CHCHD6
1559	APOO
1559	DNAJC11
1559	CHCHD3
1559	SAMM50
1560	IMMT
1560	MINOS1
1560	MIC13
1560	APOOL
1560	CHCHD6
1560	APOO
1560	CHCHD3
1561	ANKS6
1561	NPHP3
1561	NEK8
1561	INVS
1562	USH2A
1562	GPR98
1562	PDZD7
1562	WHRN
1563	LIN7A
1563	DLG1
1563	MPP7
1564	DLG1
1564	MPP7
1564	LIN7C
1565	SORBS3
1565	CTNNB1
1565	DLG5
1566	CUL3
1566	WNK4
1566	KLHL3
1567	CUL3
1567	KLHL3
1568	TCEB1
1568	TCEB2
1568	CUL5
1568	ASB9
1569	DLL1
1569	CDH2
1569	CTNNB1
1570	DMTN
1570	SYNE1
1571	HEXB
1572	HAX1
1572	AKT1
1572	CTTN
1572	GNA13
1573	SIVA1
1573	MAP3K7
1573	XIAP
1574	SLC2A1
1574	ADD2
1574	DMTN
1575	HAX1
1575	SLC25A5
1575	PHB
1575	VDAC2
1575	PHB2
1576	UBR5
1576	DDB1
1576	DYRK2
1576	VPRBP
1577	CUL4A
1577	DDB1
1577	DDIT4
1577	BTRC
1578	HAX1
1578	XIAP
1579	DDN
1579	MAGI2
1579	SH3KBP1
1580	PRKCZ
1580	DDR1
1580	WWC1
1581	CYLD
1581	SPATA2
1582	MYO1C
1582	SMARCA5
1582	SF3B1
1582	DEK
1582	ERCC6
1582	MYBBP1A
1582	SPEF2
1582	DDX21
1582	BAZ1B
1583	RAD21
1583	SMC1A
1583	DDX11
1583	SMC3
1584	WDHD1
1584	PCNA
1584	ESCO1
1584	CHTF18
1584	DDX11
1584	DSCC1
1585	PES1
1585	BOP1
1585	DDX27
1585	WDR12
1586	RAB27A
1586	KLC1
1586	SYTL3
1587	GRSF1
1587	DHX30
1587	FASTKD5
1587	DDX28
1587	FASTKD2
1588	DEAF1
1588	XRCC6
1588	XRCC5
1589	CASP1
1589	CASP5
1589	NLRP1
1589	PYCARD
1590	DLGAP1
1590	DLG4
1590	SHANK3
1591	CASP1
1591	NLRP3
1591	PYCARD
1591	CARD8
1592	CASP1
1592	NLRP2
1592	PYCARD
1592	CARD8
1593	PXN
1593	PAK1
1593	ARHGEF7
1593	GIT1
1594	IKBKB
1594	CHUK
1594	MAP3K7
1594	TNF
1594	TNFRSF1A
1594	TRAF2
1594	BIRC3
1594	RIPK1
1594	TNIP1
1594	TRADD
1594	TAB1
1594	RNF31
1594	RBCK1
1594	TAB2
1594	IKBKG
1595	DNMT1
1595	TRIM28
1595	SETDB1
1595	ZNF304
1596	TNF
1596	TNFRSF1A
1596	TRAF2
1596	RIPK1
1596	TRADD
1597	TJP1
1597	PKP1
1598	GRM1
1599	GRM2
1600	GRM4
1601	GRM7
1602	GRM8
1603	GRM2
1603	GRM4
1604	ANXA7
1604	SRI
1605	GRM2
1605	GRM7
1606	GRM8
1606	GRM2
1607	GRM3
1607	GRM4
1608	GRM7
1608	GRM3
1609	GRM8
1609	GRM3
1610	HDAC1
1610	ELMSAN1
1610	HDAC2
1610	DNTTIP1
1611	FKBP1A
1611	PPP3R1
1611	PPP3CA
1612	PDCD6
1612	PEF1
1613	NPHP1
1613	NPHP4
1613	BCAR1
1614	VPS8
1614	TGFBRAP1
1614	VPS33A
1614	VPS16
1614	VPS11
1614	VPS18
1615	VPS41
1615	VPS33A
1615	VPS39
1615	VPS16
1615	VPS11
1615	VPS18
1616	VPS33B
1616	VIPAS39
1617	GNG2
1617	GNB1
1617	KCTD12
1618	GNG2
1618	GNB1
1618	KCTD8
1619	GNG2
1619	GNB1
1619	KCTD16
1620	CNOT1
1620	CNOT3
1620	CNOT2
1621	CNOT1
1621	DDX6
1621	EIF4ENIF1
1622	HSPA8
1622	DNAJB1
1622	DNAJC3
1623	HSP90AA1
1623	HSPA8
1623	DNAJC7
1624	HSP90AA1
1624	NMNAT2
1625	STK4
1625	SAV1
1626	STK3
1626	SAV1
1627	MT-CO1
1627	SURF1
1627	COA3
1628	MT-CO1
1628	SMIM20
1629	MAGEA1
1629	TRIM31
1629	NSMCE4A
1630	AURKA
1630	HDAC6
1631	PDGFB
1631	PDGFRB
1632	FADD
1632	RIPK1
1632	CASP8
1633	BLOC1S1
1633	BLOC1S4
1633	BLOC1S6
1634	SNAPIN
1634	BLOC1S2
1634	DTNBP1
1635	FGA
1635	FGB
1635	FGG
1636	C1QA
1636	C1QB
1636	C1QC
1637	HDAC1
1637	HDAC2
1637	ZNF541
1637	DNTTIP1
1638	SETDB1
1638	DNMT3A
1639	SETDB1
1639	DNMT3B
1640	CREB1
1640	ATF4
1641	ATL1
1642	ATL1
1642	REEP1
1642	SPAST
1643	ATL2
1643	REEP1
1644	ATL3
1644	REEP1
1645	TCAP
1645	TTN
1646	OIP5
1646	MIS18BP1
1646	MIS18A
1647	HAUS5
1647	HAUS3
1647	HAUS6
1647	HAUS4
1647	HAUS1
1647	HAUS7
1647	HAUS8
1647	HAUS2
1648	ATP4A
1648	ATP4B
1649	GABBR2
1649	GABBR1
1650	SCNN1A
1650	SCNN1B
1650	SCNN1G
1651	SCNN1B
1651	SCNN1G
1651	SCNN1D
1652	CHRNB4
1652	CHRNA2
1653	OFD1
1653	KIAA0753
1653	FOPNL
1654	MT-CO1
1654	MT-CO2
1654	MT-CO3
1654	COX6C
1654	COX4I1
1654	COX5A
1654	SURF1
1654	COX15
1654	CMC1
1654	COX14
1654	TIMM21
1654	COA1
1654	COX16
1654	COA3
1655	SIN3B
1655	HDAC1
1655	BANP
1655	SIN3A
1656	SIN3B
1656	RBL1
1656	RBL2
1656	HDAC1
1656	BANP
1656	SIN3A
1657	TIMM23
1657	TIMM50
1658	TIMM23
1658	HSD3B2
1658	TIMM50
1658	TOMM22
1659	AR
1659	EFCAB6
1659	PARK7
1660	AR
1660	MAK
1660	NCOA3
1661	TIMM8A
1661	TIMM13
1662	ARL2
1662	TBCD
1663	TIMM23
1663	TIMM17A
1664	WDR5
1664	KMT2A
1664	KDM6B
1664	ASH2L
1665	TIMM23
1665	TIMM17B
1666	VPS53
1666	VPS52
1666	VPS50
1666	VPS51
1667	MEN1
1667	KMT2D
1667	OGT
1667	PSIP1
1667	HCFC1
1667	WDR5
1667	KDM6B
1667	DPY30
1667	ASH2L
1667	HCFC2
1668	KDM6A
1668	WDR5
1668	NCOA6
1668	KDM6B
1668	PAXIP1
1668	KMT2C
1668	PAGR1
1668	DPY30
1668	ASH2L
1669	MEN1
1669	OGT
1669	HCFC1
1669	WDR5
1669	KMT2A
1669	KDM6B
1669	DPY30
1669	ASH2L
1670	VPS53
1670	VPS52
1670	VPS54
1670	VPS51
1671	NINJ1
1672	KMT2D
1672	KDM6A
1672	WDR5
1672	NCOA6
1672	KDM6B
1672	PAXIP1
1672	PAGR1
1672	DPY30
1672	ASH2L
1673	TRAPPC3
1673	TRAPPC6A
1673	TRAPPC2
1673	TRAPPC10
1673	TRAPPC3L
1673	TRAPPC11
1673	TRAPPC6B
1673	TRAPPC5
1673	TRAPPC12
1673	TRAPPC9
1673	TRAPPC2L
1673	TRAPPC4
1673	TRAPPC8
1673	TRAPPC1
1674	SETD1A
1674	OGT
1674	HCFC1
1674	WDR5
1674	KDM6B
1674	WDR82
1674	DPY30
1674	CXXC1
1674	ASH2L
1674	HCFC2
1675	OGT
1675	HCFC1
1675	WDR5
1675	KDM6B
1675	WDR82
1675	BOD1L1
1675	BOD1
1675	DPY30
1675	CXXC1
1675	ASH2L
1675	SETD1B
1675	HCFC2
1676	BCL2
1676	BECN1
1676	PIK3C3
1676	PIK3R4
1676	UVRAG
1677	MICU2
1677	MCU
1677	MICU1
1677	SMDT1
1677	MCUB
1678	CUBN
1678	AMN
1679	ERLIN1
1679	ERLIN2
1679	RNF170
1680	ZEB2
1680	KDM1A
1681	CUBN
1681	GIF
1682	WASH1
1682	KIAA0196
1682	KIAA1033
1682	CCDC53
1682	FAM21C
1683	COPS2
1683	GPS1
1683	CUL4B
1683	DDB1
1683	DTL
1684	CAPZB
1684	CAPZA1
1685	WASH1
1685	CAPZB
1685	CAPZA1
1685	KIAA0196
1685	KIAA1033
1685	CCDC53
1685	FAM21C
1686	VHL
1686	TCEB1
1686	TCEB2
1686	HIF1A
1687	CUL4A
1687	DDB1
1687	DTL
1688	TLE2
1688	CUL4B
1688	DDB1
1689	EED
1689	CUL4A
1689	DDB1
1690	WDR5
1690	CUL4A
1690	DDB1
1691	CUL4B
1691	DDB1
1691	WDR26
1692	CUL4A
1692	KDM6B
1692	DDB1
1693	CUL4A
1693	DDB1
1693	WDR5B
1694	CUL4A
1694	DDB1
1694	SNRNP40
1695	CUL4A
1695	DDB1
1695	WDR61
1696	CUL4B
1696	DDB1
1696	GRWD1
1697	OTC
1697	TOMM20
1697	TOMM22
1698	TOMM70
1698	TOMM40
1698	TOMM20
1698	TOMM5
1698	TOMM6
1698	TOMM22
1698	TOMM7
1699	TOMM40
1699	TOMM22
1699	TOMM7
1700	SOS1
1700	EPS8
1700	ABI1
1701	SOS1
1701	ABI1
1701	EPS8L1
1702	ESR1
1702	EP300
1702	NCOA1
1703	SOS1
1703	ABI1
1703	EPS8L2
1704	SOS1
1704	ABI1
1704	EPS8L3
1705	ERBB3
1705	L1CAM
1706	ERBB2
1706	L1CAM
1707	ATP2A2
1707	PLN
1708	VIM
1708	MAPK3
1708	KPNA2
1709	ATP2A2
1709	PLN
1709	ILK
1710	HSP90AA1
1710	ILK
1710	CDC37
1711	SMAD2
1711	LEMD3
1712	SLN
1712	ATP2A1
1713	SLN
1713	ATP2A1
1713	PLN
1714	SLN
1714	ATP2A2
1714	PLN
1715	ATP2A2
1715	KPNA1
1715	CALM1
1715	CAL
1715	CAMK2A
1716	TTBK2
1716	CEP164
1717	CCDC92
1717	CEP164
1718	USH1G
1718	USH1C
1719	PHLPP1
1719	USP1
1719	AKT1
1719	PHLPP2
1719	WDR48
1719	FANCD2
1719	FANCI
1720	CDH23
1720	USH1C
1721	VCP
1721	UBXN4
1721	UBQLN1
1722	GLI3
1722	DZIP1
1723	ZFYVE27
1723	ATL1
1724	KIF5A
1724	ZFYVE27
1725	UNC5B
1725	ADGRL3
1725	FLRT3
1726	UNC5D
1726	ADGRL3
1726	FLRT3
1727	ADGRL3
1727	FLRT3
1728	MYO7A
1728	PDZD7
1729	DZIP1
1729	CEP164
1730	TSC2
1730	HERC1
1731	IFT88
1731	DZIP1
1732	ZFYVE27
1732	REEP1
1733	REEP5
1733	ZFYVE27
1734	ZFYVE27
1734	VAPA
1735	GPX1
1735	SELENBP1
1736	DCDC2
1736	MAPK8IP1
1737	TLE1
1737	CUL4A
1737	DDB1
1738	KIF5B
1738	ZFYVE27
1739	TLE3
1739	CUL4B
1739	DDB1
1740	KIF5C
1740	ZFYVE27
1741	KIF5A
1741	RAB11B
1741	ZFYVE27
1742	RAB11A
1742	ZFYVE27
1743	RAB11B
1743	ZFYVE27
1744	SURF4
1744	ZFYVE27
1745	RTN3
1745	ZFYVE27
1746	VAPB
1746	ZFYVE27
1747	LRRC8E
1747	LRRC8B
1747	LRRC8D
1747	LRRC8A
1747	LRRC8C
1748	OBSL1
1748	CUL7
1748	CCDC8
1749	ZFYVE27
1749	SPAST
1750	KCNE1
1750	KCNH2
1751	OBSL1
1751	TP53
1751	RBX1
1751	CUL7
1751	CUL9
1751	FBXW8
1751	CCDC8
1752	KCNH2
1752	KCNE2
1753	USF1
1753	USF2
1754	LRRC8A
1754	LRRC8C
1755	LRRC8D
1755	LRRC8A
1756	LRRC8E
1756	LRRC8A
1757	CHRNA10
1757	CHRNA9
1758	TTC21B
1758	WDR19
1758	IFT140
1758	IFT122
1758	WDR35
1759	CDH5
1759	FLT4
1759	KDR
1760	FLOT1
1760	CBL
1760	SORBS1
1761	E2F1
1761	TFDP1
1762	CDK2
1762	CCNA1
1762	E2F1
1762	TFDP1
1763	FOXO3
1763	CREBBP
1764	HSP90AA1
1764	PTGES3
1765	ABL1
1765	BCAR1
1765	ABI1
1766	CEP290
1766	CCP110
1767	CEP290
1767	IQCB1
1768	CEP290
1768	CC2D2A
1769	CTNND1
1769	GLIS2
1770	NPHP1
1770	PKD1
1771	PKD1
1771	BBS5
1771	BBS1
1771	TTC8
1771	BBS4
1772	AP5Z1
1772	AP5B1
1772	ZFYVE26
1772	SPG11
1772	AP5M1
1772	AP5S1
1773	OBSL1
1773	CUL7
1773	CCDC8
1773	ANKRA2
1774	ZFYVE27
1774	ATL2
1775	NECTIN1
1775	PDZD11
1776	PDZD11
1776	NECTIN3
1777	ZFYVE27
1777	ATL3
1778	RTN2
1778	SPAST
1779	MPP3
1779	CADM1
1779	EPB41L3
1780	NF2
1780	WWC1
1781	SLC4A1
1781	ANK3
1781	RHBG
1782	MGAT1
1782	SLC35A3
1783	NEK2
1783	STK3
1783	SAV1
1784	MGAT2
1784	SLC35A3
1785	MGAT4B
1785	SLC35A3
1786	SLC35A2
1786	MGAT4B
1787	AP5Z1
1787	AP5B1
1787	AP5M1
1787	AP5S1
1788	MGAT5
1788	SLC35A3
1789	USP12
1789	WDR48
1789	WDR20
1790	USP46
1790	WDR48
1790	WDR20
1791	USP12
1791	WDR48
1792	USP46
1792	WDR48
1793	WASH1
1793	CCDC22
1793	CCDC93
1793	C16ORF62
1793	COMMD6
1793	COMMD7
1793	COMMD2
1793	COMMD1
1793	COMMD5
1793	COMMD4
1793	COMMD8
1793	COMMD9
1793	COMMD3
1793	FAM21C
1793	COMMD10
1794	PHKA1
1794	CALM1
1794	CAL
1794	PHKG1
1794	PHKB
1795	TADA3
1795	TAF10
1795	ATXN7L3
1795	TADA2B
1795	KAT2A
1795	TAF9B
1795	USP22
1795	TRRAP
1796	ODC1
1796	CCND1
1796	OAZ1
1797	SUPT3H
1797	TADA3
1797	TAF5L
1797	SUPT7L
1797	ADA
1797	TAF10
1797	ATXN7L3
1797	TAF12
1797	TAF9
1797	ATXN7L2
1797	TADA2B
1797	SUPT20H
1797	KAT2A
1797	SGF29
1797	TAF9B
1797	ATXN7L1
1797	USP22
1797	TRRAP
1797	TAF6L
1798	CCDC22
1798	CUL2
1798	COMMD1
1799	CCDC22
1799	CCDC93
1799	C16ORF62
1799	COMMD6
1799	COMMD7
1799	COMMD2
1799	COMMD1
1799	COMMD5
1799	COMMD4
1799	COMMD8
1799	COMMD9
1799	COMMD3
1799	COMMD10
1800	SMAD4
1800	SMAD2
1800	WWTR1
1801	MED15
1801	WWTR1
1802	SMAD3
1802	SMAD4
1802	WWTR1
1803	KCNIP4
1803	KCND3
1804	YAP1
1804	WWTR1
1805	WWTR1
1806	EP300
1806	KAT2B
1806	TBX5
1806	WWTR1
1807	ABCC9
1807	KCNJ11
1808	CTNNB1
1808	YAP1
1808	TBX5
1809	TADA2A
1809	TADA3
1809	WDR5
1809	DR1
1809	ZZZ3
1809	KAT2A
1809	SGF29
1809	KAT14
1809	MBIP
1809	YEATS2
1810	CCDC22
1810	CUL1
1810	COMMD8
1811	CCDC22
1811	CUL3
1811	COMMD8
1812	NPHP4
1812	LATS1
1813	NEK8
1813	WWTR1
1814	ATXN7
1814	SUPT3H
1814	TADA3
1814	TAF5L
1814	SUPT7L
1814	TAF10
1814	ATXN7L3
1814	TAF12
1814	TAF9
1814	TADA2B
1814	SUPT20H
1814	KAT2A
1814	TADA1
1814	SGF29
1814	SAP130
1814	ENY2
1814	USP22
1814	TRRAP
1814	TAF6L
1815	MAP3K7
1815	TADA2A
1815	TADA3
1815	WDR5
1815	DR1
1815	UBAP2L
1815	ZZZ3
1815	KAT2A
1815	SGF29
1815	KAT14
1815	POLE4
1815	POLE3
1815	MBIP
1815	YEATS2
1816	GLIS3
1816	SUFU
1817	AP3B1
1817	NEDD4
1817	CAPZB
1817	DNM2
1817	CAPZA1
1817	CLTC
1817	KIAA0196
1817	KIAA1033
1817	FKBP15
1817	FAM21A
1817	ARHGEF1
1817	ARHGEF2
1817	DOCK7
1817	PI4K2A
1818	PRDX1
1818	PI4K2A
1819	YWHAQ
1819	WWTR1
1820	CTNNB1
1820	GLIS2
1821	DVL2
1821	NPHP4
1821	RPGRIP1L
1821	INVS
1822	TMEM67
1822	MKS1
1823	TMEM67
1823	SYNE2
1824	TNF
1824	TNFRSF1B
1824	XPNPEP3
1825	IL13RA1
1825	TRAF3IP1
1826	TRIM32
1826	GLIS2
1827	TRIM32
1827	DTNBP1
1828	NEDD4
1828	PI4K2A
1829	CLTC
1829	PI4K2A
1830	PI4K2A
1830	BLOC1S6
1831	DVL1
1831	PI4K2A
1832	BBS12
1832	MKKS
1833	KCNQ1
1834	DVL1
1834	PIP5K1B
1834	PI4K2A
1835	SLC9A3R1
1835	CXCR2
1835	PLCB3
1836	TUBB
1836	TUBA1A
1836	TBCD
1837	KCNQ1
1837	KCNE2
1838	KCNQ1
1838	KCNE3
1839	CAPN1
1839	HSP90AB1
1840	PIP5K1B
1840	PI4K2A
1841	KCNQ1
1841	KCNE4
1842	KCNQ1
1842	KCNE5
1843	CAPNS1
1843	CAPN1
1844	KCNQ3
1844	KCNQ2
1845	TUBB
1845	ARL2
1845	TBCD
1846	TBCE
1846	TUBA1A
1846	TBCB
1847	TUBB
1847	ARL2
1847	TBCE
1847	TBCD
1848	STK4
1848	STK3
1848	DLG5
1849	KCNQ3
1849	KCNQ5
1850	KCNQ4
1850	CALM1
1850	CAL
1851	FLNA
1851	FILIP1
1852	RHOD
1852	FILIP1
1853	RHOD
1853	WHAMM
1854	ACTR3
1854	WHAMM
1855	GRIPAP1
1855	GRIP1
1856	RAD1
1856	HUS1
1856	RAD9A
1856	RHNO1
1857	CXCR2
1857	IQGAP1
1858	CXCR2
1858	YWHAG
1859	CXCR2
1859	VASP
1860	TOPBP1
1860	RHNO1
1861	RAD1
1861	HUS1
1861	RAD9B
1862	RAD1
1862	RAD9B
1862	HUS1B
1863	KCNH2
1863	SIGMAR1
1864	PRAME
1864	CUL2
1865	PCNA
1865	HIST2H2AC
1865	HIST2H2BE
1865	DNTTIP2
1866	PRAME
1866	TCEB1
1866	TCEB2
1867	AURKA
1867	INPP5E
1868	PDE6D
1868	RPGR
1868	INPP5E
1869	EIF4A3
1869	MAGOH
1869	SMG1
1869	UPF3B
1869	UPF2
1869	RBM8A
1870	HAP1
1870	AHI1
1871	AQP1
1872	KCNMA1
1872	LRRC26
1873	NPHP1
1873	AHI1
1874	SEC13
1874	NPRL3
1874	SZT2
1874	WDR59
1874	NPRL2
1874	SEH1L
1874	WDR24
1874	MIOS
1875	SZT2
1875	ITFG2
1875	C12ORF66
1875	KPTN
1876	BIRC5
1876	RASA1
1876	AURKB
1877	IL10RB
1877	IL10RA
1878	CNOT1
1878	CNOT3
1878	RQCD1
1878	CNOT6L
1878	CNOT10
1878	CNOT2
1878	CNOT7
1878	CNOT11
1878	CNOT6
1879	TBX18
1879	TBX20
1880	TLE1
1880	TBX20
1881	TLE3
1881	TBX20
1882	HDAC2
1882	TBX20
1883	NOS1AP
1883	SCRIB
1883	VANGL1
1884	PAK1
1884	ARHGEF7
1884	SCRIB
1884	GIT1
1885	UBE2A
1885	UBR4
1885	KCMF1
1886	VDAC1
1886	PPIF
1886	SPG7
1887	PODXL
1887	EZR
1887	CLIC5
1888	EZR
1888	SLC9A3R2
1888	SCHIP1
1889	ACTN4
